Gene	S1	S2	S3
ZFP3	-2.622530e-01	2.477696e-01	-5.078811e-02
ACOT13	-1.697871e-01	-6.850419e-03	1.114066e-01
SLC5A4	-5.292457e-02	2.974944e-01	-3.097948e-01
RNF180	-6.264834e-02	7.830858e-02	-8.087488e-02
ADH1A	4.035927e-02	6.762279e-02	-1.731925e-01
USP25	5.795933e-03	-1.515757e-02	-5.582705e-02
SEPP1	-2.263163e-02	5.166715e-02	-9.422233e-02
IFNA6	7.426562e-02	6.215019e-02	-2.015875e-01
SYNPO2L	-9.347746e-02	-4.285077e-02	7.121086e-02
BCL2L14	-2.625801e-02	-5.351154e-02	1.466548e-02
SLC7A9	9.346275e-02	-1.919979e-01	3.355157e-02
CPEB1	-1.728520e-01	8.875110e-02	1.912209e-02
TAL2	-4.983473e-02	-1.365026e-01	1.213880e-01
LITAF	-1.972214e-01	-5.301102e-03	1.375827e-01
DOCK9	6.338447e-03	-2.841639e-01	2.129012e-01
NEK10	-6.953396e-02	6.705328e-03	-2.092728e-03
PEAR1	-1.993552e-02	-1.355439e-01	9.061305e-02
PAQR8	1.813137e-03	-7.649287e-03	-5.895420e-02
TM4SF20	9.313651e-03	-1.484328e-01	7.435505e-02
LRRC52	-2.026314e-01	7.005145e-02	6.782884e-02
TMEM212	7.339001e-01	-7.655218e-01	-3.311717e-02
ZNF229	-5.287667e-03	2.037411e-02	-7.974392e-02
SCP2D1	-7.241357e-02	6.373699e-02	-5.595431e-02
DERL3	-1.105636e-01	-1.866995e-01	2.326442e-01
EXTL3	1.182237e-01	1.664210e-01	-3.492408e-01
ASUN	2.616027e-01	8.589087e-02	-4.120724e-01
SPECC1	-6.360148e-02	-1.503775e-02	1.409772e-02
RBFOX1	-8.864957e-03	-3.213074e-01	2.657413e-01
P2RX2	6.764891e-02	1.883403e-02	-1.508798e-01
NOXA1	1.581446e-02	-6.269456e-02	-1.750857e-02
C3orf18	1.173806e-01	-5.058377e-02	-1.311679e-01
CHD3	5.314656e-02	6.795314e-02	-1.854505e-01
TIMP3	9.798212e-02	-1.310678e-01	-3.124334e-02
DUSP9	-2.634319e-02	2.021902e-02	-5.817007e-02
OR5W2	-1.845357e-01	8.170362e-02	3.859184e-02
TBP	-3.737439e-02	-3.543565e-02	8.574380e-03
CEP85L	-1.205197e-01	5.713721e-02	-8.399575e-04
SUSD1	1.768513e-02	-9.295601e-02	1.109536e-02
ZNF474	-8.009622e-02	1.438780e-01	-1.277952e-01
SLK	3.348599e-02	-1.617475e-01	6.435703e-02
SLC26A11	-2.387293e-02	-6.836567e-02	2.834312e-02
PADI1	-1.067031e-02	5.758094e-02	-1.106417e-01
KRTAP19-6	-5.537493e-02	8.266991e-02	-9.086965e-02
TNFRSF1B	-5.654489e-02	-2.782728e-02	2.092168e-02
IL3RA	-6.039135e-02	1.814216e-02	-2.103850e-02
TCHHL1	-9.778100e-02	-2.373142e-02	5.827003e-02
ZNF776	-1.289718e-01	-7.038036e-02	1.361258e-01
SIL1	-4.599251e-01	5.307881e-02	3.436329e-01
POU4F2	3.564258e-02	-3.742827e-02	-6.135923e-02
C22orf26	1.826120e-02	-2.969793e-02	-5.170742e-02
LOC286238	-2.045700e-01	1.179970e-01	2.360360e-02
DNMBP	2.012820e-02	-1.568566e-01	7.396461e-02
ATP13A1	-1.209109e-01	7.129033e-02	-1.312016e-02
RBP5	-1.826758e-01	1.908115e-01	-7.083511e-02
ARSB	9.881108e-02	5.696895e-02	-2.183430e-01
MSANTD3	3.307219e-02	-2.031733e-01	1.075560e-01
SLC39A1	-1.745764e-02	-9.383178e-03	-3.565978e-02
CENPT	-1.312943e-02	-1.479850e-02	-3.437817e-02
POLR2G	-1.312943e-02	-1.479850e-02	-3.437817e-02
THOC2	-1.312943e-02	-1.479850e-02	-3.437817e-02
PLA2G2C	-7.381921e-02	-1.028111e-02	2.180489e-02
MAF	1.161857e-02	8.404577e-02	-1.579268e-01
SRF	-9.880795e-02	1.919870e-01	-1.554366e-01
ARHGEF12	1.155571e-01	-8.778848e-02	-9.002597e-02
SERPINB11	-9.246166e-02	-1.460543e-02	4.490242e-02
ZNF280B	-2.776422e-02	1.550102e-02	-4.981587e-02
RNF6	-4.789464e-02	2.656792e-03	-1.671868e-02
OR8K3	8.406862e-02	2.210797e-01	-3.670584e-01
RAB39B	1.056582e-02	-2.774804e-02	-4.464825e-02
OR4N4	9.291851e-04	-5.860780e-02	-4.131252e-03
DCP1B	-1.597333e-02	2.487331e-02	-7.064431e-02
TMEM132D	2.404349e-02	-5.840959e-02	-2.725543e-02
CD79A	1.345313e-01	-7.209735e-02	-1.240249e-01
PPARGC1A	-7.486629e-02	4.815082e-02	-3.487381e-02
OXR1	4.803164e-02	-5.842587e-02	-5.114025e-02
IFT122	-7.739442e-02	-5.854896e-02	7.443591e-02
ADC	9.968529e-02	-1.343855e-01	-2.678941e-02
CCR8	1.600226e-01	-1.607872e-02	-2.053499e-01
OR56A4	-6.146400e-02	-4.994811e-02	5.009372e-02
DLX6	-3.144347e-02	3.711334e-02	-6.697996e-02
TSPAN17	-1.033366e-02	6.134040e-03	-5.710213e-02
CCDC51	1.346902e-02	-3.647787e-02	-3.812452e-02
RAB15	-7.193439e-02	-2.071211e-02	3.157479e-02
F8	-1.593333e-01	2.148832e-01	-1.165528e-01
MANBA	5.091313e-02	-2.342164e-01	1.223641e-01
RBMS3	2.769860e-02	-5.482655e-02	-3.379021e-02
ANKRD13B	-2.055426e-02	-2.496449e-02	-1.537634e-02
ALDH16A1	5.318956e-02	-1.782301e-01	6.418769e-02
ZFP57	-3.096582e-02	-9.800704e-03	-2.006621e-02
SCN3B	-1.694237e-02	2.274990e-02	-6.659345e-02
EXO1	-3.017125e-01	1.635697e-01	7.736352e-02
ADARB1	-1.434867e-02	1.685704e-03	-4.810642e-02
SLC37A2	-1.342602e-01	2.237847e-02	5.111243e-02
KRT10	-1.720551e-02	1.395836e-01	-1.830865e-01
OR5M1	-1.883590e-02	-3.154780e-02	-1.025536e-02
PLIN2	1.802656e-01	-1.426788e-01	-9.819307e-02
POTEI	-1.241486e-01	4.553711e-02	1.804241e-02
ZDHHC7	-8.363128e-02	-2.453991e-02	4.761608e-02
CREB3L3	-2.497392e-02	-1.479751e-02	-2.074590e-02
GTF2B	-2.497392e-02	-1.479751e-02	-2.074590e-02
POLE	-2.497392e-02	-1.479751e-02	-2.074590e-02
RFFL	-2.497392e-02	-1.479751e-02	-2.074590e-02
SIGLEC9	-2.497392e-02	-1.479751e-02	-2.074590e-02
LAPTM5	1.691368e-01	-1.457553e-01	-8.380922e-02
ADORA1	-7.605671e-03	1.053018e-01	-1.580152e-01
TMEM140	2.028909e-01	-1.637067e-01	-9.944336e-02
MKX	2.743669e-01	-2.485173e-01	-8.598143e-02
KCNMA1	-5.046726e-02	1.163328e-01	-1.259270e-01
GAS2L3	5.627721e-02	-7.173086e-02	-4.459732e-02
SLC2A4RG	-1.642810e-02	-1.013117e-02	-3.343271e-02
C4orf21	6.227050e-02	1.590748e-02	-1.381534e-01
THUMPD2	-7.815576e-02	-4.884179e-02	6.708973e-02
PCBD2	-1.044519e-03	-1.690112e-01	1.102102e-01
MGAT4A	1.756341e-02	-2.122838e-02	-5.614240e-02
CYTL1	-2.616939e-02	1.799776e-01	-2.135607e-01
SKAP1	8.684292e-02	5.688834e-02	-2.034230e-01
THRSP	-1.453609e-01	5.854629e-02	2.721501e-02
EDN1	-7.052437e-02	4.819722e-02	-3.718491e-02
PDE4C	-7.539242e-02	-4.473236e-02	6.063167e-02
CENPB	2.552267e-01	-3.812388e-01	6.661711e-02
TMEM173	-4.449539e-02	-2.101945e-02	6.126401e-03
LOC401052	-1.097325e-01	-2.984729e-01	3.488304e-01
ADIG	3.674816e-03	2.494047e-02	-8.794255e-02
FCN2	1.202757e-01	-1.392523e-01	-4.029217e-02
RPS29	-1.123777e-01	4.828277e-01	-4.296982e-01
LRRC4	-5.803454e-02	-6.512212e-03	5.394126e-03
YLPM1	2.306578e-02	1.035366e-01	-1.857311e-01
ATG2A	-1.475946e-01	4.446505e-02	4.401903e-02
ZNF791	4.768356e-02	-1.453774e-01	3.861326e-02
LOC100505841	-4.992650e-02	8.286944e-02	-9.201635e-02
CCDC116	-1.226318e-02	4.074616e-02	-8.754174e-02
GCNT4	-1.795268e-02	-1.958019e-02	-2.151551e-02
TOMM40	1.000195e-01	-3.320047e-02	-1.258655e-01
DUSP26	7.350554e-02	-7.094187e-02	-6.154485e-02
KCNJ1	5.914669e-02	6.734101e-03	-1.247717e-01
EIF3I	2.601252e-01	2.201393e-01	-5.390594e-01
NFIB	-2.788491e-01	2.043098e-01	1.578997e-02
TSNARE1	-6.827026e-02	-6.122714e-03	1.568386e-02
DACT2	-6.869689e-02	-1.215129e-01	1.315140e-01
MOGAT1	5.747190e-03	-1.463469e-01	8.193972e-02
FBN1	7.976576e-02	-2.187832e-01	8.036236e-02
LPHN2	-3.219547e-02	-7.862671e-02	5.225670e-02
ESD	4.954863e-03	-1.075783e-01	4.416103e-02
MUC8	1.136625e-01	-1.861537e-01	1.433080e-02
MUC20	-3.562309e-02	1.249934e-01	-1.475187e-01
ANKRD34B	7.560578e-02	8.529050e-02	-2.189560e-01
HSD17B10	-1.312751e-02	-1.479634e-02	-3.011742e-02
TCEAL2	6.452368e-02	-3.884220e-01	2.658691e-01
G6PC	-6.207003e-02	-1.630265e-01	1.671727e-01
CDC26	-7.215338e-01	-7.758634e-02	7.412358e-01
SND1	-1.077807e-01	9.371208e-02	-4.356875e-02
ELL2	-1.316257e-01	1.013287e-02	6.400380e-02
ARAP2	2.313256e-02	-5.465583e-02	-2.595429e-02
IMPA1	1.104756e-01	-3.667193e-02	-1.312511e-01
TCHH	-1.022998e-01	3.786040e-02	7.091585e-03
C15orf60	6.535008e-02	-1.343236e-01	1.168392e-02
THOC6	-1.679009e-01	3.273071e-01	-2.166950e-01
GALNT18	-1.032689e-01	1.086655e-01	-6.258824e-02
PECR	2.321519e-02	-5.115386e-02	-2.918161e-02
SPRED1	-1.811040e-01	4.907045e-02	7.492502e-02
FAM101B	3.074862e-01	-2.280919e-01	-1.364971e-01
KLF9	4.923864e-02	-1.527274e-01	4.642022e-02
C17orf78	2.592472e-02	-1.584222e-01	7.565559e-02
LDLRAP1	3.004613e-01	-4.513761e-01	9.418622e-02
NFKB2	1.919266e-02	2.101263e-01	-2.860318e-01
VWDE	-2.664630e-01	2.114409e-01	-1.685516e-03
TMEM191B	-1.487127e-01	4.094471e-02	5.129379e-02
C16orf74	-4.767372e-01	2.967606e-01	1.235403e-01
ZDHHC12	-2.209562e-01	-1.246172e-01	2.891563e-01
CRYM	-5.557211e-02	-8.276393e-03	7.445960e-03
C17orf47	-9.878731e-02	1.386079e-01	-9.612583e-02
ASMTL	7.241253e-02	1.104720e-02	-1.397091e-01
ZDHHC16	-8.365892e-02	-1.415932e-01	1.690122e-01
STX4	-4.170447e-02	-2.295852e-02	8.578270e-03
EEPD1	3.770713e-02	-1.454131e-01	5.168121e-02
PSD3	1.138536e-02	4.595985e-02	-1.133362e-01
REM1	-1.540423e-02	-3.003445e-01	2.598580e-01
GTF2IRD2B	-5.983241e-02	1.944495e-01	-1.903490e-01
MEF2B	8.738013e-02	-1.458372e-01	2.743414e-03
NDST3	-7.235393e-02	6.829359e-02	-5.164333e-02
CDH3	-1.033281e-01	2.165331e-01	-1.688610e-01
SCARF1	7.716629e-04	-1.300110e-01	7.371844e-02
HRCT1	-9.863400e-02	4.683827e-02	-3.623101e-03
NEFL	-3.460491e-02	-4.441611e-02	2.360448e-02
TKTL1	-1.850576e-01	5.204620e-02	7.761675e-02
NPPC	-1.049655e-01	5.062197e-02	-1.020893e-03
DCDC2B	3.925254e-01	-2.946680e-01	-1.531114e-01
STMN3	-3.576244e-02	4.536047e-02	-6.481683e-02
COL6A1	2.241760e-01	-8.556398e-02	-1.937752e-01
DNER	1.094554e-01	-5.375610e-02	-1.107187e-01
GPRC5D	1.392246e-01	-2.384043e-01	4.420264e-02
SMARCA1	1.647505e-01	-2.097824e-01	-9.905357e-03
IQCJ	-3.170145e-01	7.578209e-02	1.863026e-01
KCTD8	7.992229e-02	-6.329467e-02	-7.154828e-02
FAM180A	-1.777573e-01	2.845663e-01	-1.617288e-01
TMEM230	-2.688144e-01	3.263193e-01	-1.123345e-01
KCTD14	-5.650950e-02	-6.088081e-02	6.259369e-02
CREM	-7.649813e-03	5.888666e-02	-1.059530e-01
ZNF48	-6.282695e-02	-6.296308e-02	7.114992e-02
PRIMA1	1.300682e-01	-1.409069e-01	-4.374593e-02
GLIS3	-5.098365e-02	3.688503e-02	-4.046576e-02
RIT1	-1.299178e-03	-7.718303e-02	2.393566e-02
NTS	1.039605e-01	1.940382e-02	-1.778397e-01
CCR1	-5.989770e-02	1.251456e-01	-1.196484e-01
TMPRSS11A	4.566746e-02	-1.215984e-01	2.160388e-02
POR	-3.974474e-02	5.014462e-02	-6.458936e-02
ETFA	-1.242013e-01	3.053268e-02	3.950697e-02
PTX3	3.992640e-02	-5.648590e-02	-3.753016e-02
NUDT1	9.476150e-02	-1.436151e-02	-1.344210e-01
SCGB2B2	-3.403951e-01	-7.718320e-02	3.636095e-01
CEACAM6	5.204153e-02	-3.308422e-01	2.248403e-01
OTUD6A	6.339022e-04	6.537754e-02	-1.198506e-01
DPCR1	-1.925975e-01	2.147503e-02	1.173531e-01
SPANXN5	-8.723013e-02	1.366013e-01	-1.030765e-01
TMF1	-7.888841e-01	2.673599e-01	4.678264e-01
IL36A	2.033449e-01	-1.953741e-01	-6.161819e-02
PTRHD1	-4.123833e-02	-2.225299e-02	9.851189e-03
FAT3	3.412633e-01	-3.966680e-01	1.845029e-03
IER5	-7.277535e-02	-7.064246e-02	8.990843e-02
GPR37L1	-1.168334e-01	1.034071e-02	5.316097e-02
CYBRD1	3.359919e-02	-1.488093e-01	6.189049e-02
TUBD1	-1.389058e-01	-2.853381e-02	1.141353e-01
CPLX3	-2.833958e-02	-7.180392e-02	4.711250e-02
PIGO	4.831876e-02	5.597516e-02	-1.571898e-01
AFP	7.562677e-02	-4.491605e-01	3.206482e-01
ADCK2	-9.092674e-02	1.848917e-01	-1.468395e-01
DGCR6L	-6.670585e-02	-7.225658e-02	8.619378e-02
KIAA1199	1.137228e-01	-3.125105e-01	1.460244e-01
NUP62CL	-1.504956e-01	-1.473199e-01	2.451395e-01
PROX2	2.046020e-01	-3.130716e-01	5.584388e-02
SRBD1	1.286679e-02	-4.466003e-02	-2.080245e-02
PYCR2	-8.850328e-02	5.742903e-02	-2.147857e-02
CCNT1	6.585733e-03	1.009357e-01	-1.600609e-01
CCNB1	1.076627e-01	-1.202753e-01	-3.991839e-02
SCFD2	-1.145828e-01	-2.089464e-01	2.710201e-01
PDCL2	5.286341e-02	-8.887346e-02	-1.648671e-02
HSPA6	1.624635e-01	3.091981e-01	-5.241456e-01
TMEM160	-1.554241e-02	-7.125367e-02	3.434001e-02
DSCR4	-1.568673e-01	-7.792145e-02	1.824540e-01
ZNF334	-3.516831e-02	8.760839e-02	-1.047707e-01
IL3	2.221523e-01	-2.388463e-01	-3.549237e-02
LINC00594	1.668807e-01	-4.076591e-01	1.886063e-01
SERINC2	-8.535174e-02	6.600912e-02	-3.262804e-02
GPR180	6.643674e-02	-6.042547e-02	-5.796333e-02
MICALL1	-1.088620e-01	4.270849e-03	5.269607e-02
CPNE3	-1.514195e-01	1.187491e-01	-1.921194e-02
NPY4R	1.688181e-02	6.151941e-03	-7.486869e-02
LMCD1	-2.177831e-03	1.149521e-02	-6.104940e-02
MAN1C1	-1.923049e-01	1.308614e-01	9.716120e-03
ITLN2	-6.705231e-02	1.922618e-02	-3.880429e-03
EPB41L3	-6.012081e-02	6.899428e-02	-6.057939e-02
SPATA31E1	3.088045e-02	-9.825153e-02	1.568324e-02
SLC9C2	-1.178254e-01	3.927883e-02	2.690540e-02
DHRS7C	-2.668101e-02	-6.534691e-02	4.043244e-02
AKNAD1	-7.695475e-02	1.408032e-01	-1.154091e-01
EXD3	8.066420e-02	-5.260755e-02	-7.959456e-02
HGD	6.306788e-02	-1.196246e-02	-1.025996e-01
WIPF2	1.125574e-01	-1.125811e-01	-5.135158e-02
PCDHB10	9.069368e-04	7.221519e-02	-1.244881e-01
IRAK1BP1	-1.666085e-02	-4.013093e-02	5.435091e-03
B3GNT2	-1.148642e-01	1.686602e-01	-1.051467e-01
ZNF680	3.565981e-02	-6.205702e-02	-2.491513e-02
FCGR3B	8.289496e-02	-9.522713e-02	-3.892853e-02
OCEL1	-1.188411e-02	-3.459180e-02	-4.725305e-03
SUV420H2	2.663817e-02	-1.754172e-01	9.766703e-02
ADAM29	-5.854648e-02	1.116378e-01	-1.041694e-01
MYC	-1.086454e-01	-7.284739e-02	1.305010e-01
TMEM168	-1.202917e-01	-1.661594e-02	8.592771e-02
KCNMB4	-1.177461e-01	-3.921459e-03	7.071065e-02
USP20	9.050639e-02	-5.454332e-02	-8.689080e-02
IFNA1	-2.317299e-01	7.102107e-02	1.097886e-01
TMEM231	-1.921253e-01	1.801031e-01	-3.886199e-02
PRPH	8.181349e-02	-6.244074e-02	-7.025181e-02
MUCL1	-1.473815e-01	6.138289e-02	3.515284e-02
LYZ	-4.457459e-02	2.099448e-02	-2.716536e-02
MYL9	-4.150819e-02	1.064807e-01	-1.156765e-01
ITM2B	-3.446395e-02	-6.694907e-03	-9.516756e-03
MOGAT2	1.899204e-01	-3.615764e-02	-2.044213e-01
C1orf227	2.231592e-02	-2.527032e-01	1.797361e-01
SLC11A1	-6.021430e-03	1.372564e-02	-5.834240e-02
CHADL	9.155332e-02	-4.116896e-01	2.695093e-01
SLC22A24	-4.939071e-02	3.974505e-02	-4.085259e-02
ZMYM5	-3.027207e-02	-1.225570e-02	-7.947639e-03
LOC100130370	-2.451937e-01	3.843347e-03	1.909005e-01
TRPV3	4.843088e-02	-2.332304e-02	-7.554058e-02
IGDCC3	6.054069e-03	-7.542267e-02	1.895321e-02
KCNJ13	3.411840e-02	-2.974878e-02	-5.477908e-02
ZKSCAN8	-3.684809e-04	-4.981620e-01	4.481867e-01
ELMO3	-3.738969e-02	2.006503e-01	-2.135958e-01
IQCE	-3.166871e-02	-5.907032e-02	4.041054e-02
S1PR2	4.640773e-02	-4.292357e-02	-5.369913e-02
LTA	6.093297e-02	-2.674554e-01	1.563933e-01
FAM76B	7.688606e-02	2.499437e-01	-3.768988e-01
STAT6	7.755891e-04	2.039921e-01	-2.548276e-01
KLRC2	1.780642e-02	5.626946e-02	-1.240990e-01
THEG	-4.792764e-02	2.595246e-02	-2.802886e-02
DMAP1	-5.289776e-01	5.012389e-02	4.289297e-01
KIF20B	1.574036e-01	-1.878597e-01	-1.945644e-02
SOAT1	-1.169306e-01	2.763374e-02	3.941928e-02
CSTF2	1.069501e-01	-1.771796e-01	2.038618e-02
MBNL3	-9.638409e-02	-1.443667e-03	4.800888e-02
PIR	-1.445795e-01	1.730493e-01	-7.827441e-02
BAI3	8.739693e-02	-1.430824e-01	5.944000e-03
HDGFRP2	-6.367011e-02	-9.601730e-02	1.099488e-01
DLC1	-1.437773e-01	1.499891e-01	-5.594798e-02
ABCA10	-2.678130e-02	-8.476259e-02	6.189179e-02
CCDC13	-6.912281e-02	-5.498948e-02	7.447623e-02
RIMBP2	-4.837340e-02	-9.262600e-02	9.141656e-02
RAB3B	-9.702500e-02	3.458166e-01	-2.982582e-01
XAGE5	-1.050153e-01	6.642142e-02	-1.084633e-02
C19orf67	-2.376672e-02	-2.065408e-02	-4.992106e-03
DSE	-9.562666e-02	5.119495e-02	-4.908824e-03
CNOT10	8.767682e-03	2.405945e-02	-8.211781e-02
LIPI	-1.082896e-01	3.058126e-02	2.845788e-02
ZXDC	-2.763330e-03	-1.087447e-01	6.231951e-02
TOMM20	-1.174552e-01	-2.386624e-02	9.218100e-02
NDUFS7	-2.574578e-02	2.239061e-01	-2.472495e-01
ZNF557	-4.073142e-02	1.130914e-01	-1.213740e-01
BCL2L12	7.362452e-02	-1.146238e-01	-7.972184e-03
NUAK1	-1.876768e-02	-5.098373e-02	2.087852e-02
IFITM10	-6.331418e-02	-2.674927e-02	4.120428e-02
FAM3B	-2.844545e-03	-1.646881e-02	-2.952901e-02
HIF1A	4.372505e-02	1.531477e-02	-1.078559e-01
TEX30	-2.941213e-02	2.486835e-02	-4.423385e-02
AARD	-1.312419e-02	-1.479259e-02	-2.073899e-02
ABCB10	-1.312419e-02	-1.479259e-02	-2.073899e-02
ACTL6A	-1.312419e-02	-1.479259e-02	-2.073899e-02
ARCN1	-1.312419e-02	-1.479259e-02	-2.073899e-02
ATP5B	-1.312419e-02	-1.479259e-02	-2.073899e-02
ATP5E	-1.312419e-02	-1.479259e-02	-2.073899e-02
ATP6V0C	-1.312419e-02	-1.479259e-02	-2.073899e-02
ATP6V1A	-1.312419e-02	-1.479259e-02	-2.073899e-02
ATP6V1H	-1.312419e-02	-1.479259e-02	-2.073899e-02
AURKA	-1.312419e-02	-1.479259e-02	-2.073899e-02
BORA	-1.312419e-02	-1.479259e-02	-2.073899e-02
BRCA1	-1.312419e-02	-1.479259e-02	-2.073899e-02
BUD13	-1.312419e-02	-1.479259e-02	-2.073899e-02
C14orf178	-1.312419e-02	-1.479259e-02	-2.073899e-02
CACTIN	-1.312419e-02	-1.479259e-02	-2.073899e-02
CASC5	-1.312419e-02	-1.479259e-02	-2.073899e-02
CASP8AP2	-1.312419e-02	-1.479259e-02	-2.073899e-02
CCNB2	-1.312419e-02	-1.479259e-02	-2.073899e-02
CCT2	-1.312419e-02	-1.479259e-02	-2.073899e-02
CCT3	-1.312419e-02	-1.479259e-02	-2.073899e-02
CCT5	-1.312419e-02	-1.479259e-02	-2.073899e-02
CCT6A	-1.312419e-02	-1.479259e-02	-2.073899e-02
CCT7	-1.312419e-02	-1.479259e-02	-2.073899e-02
CD99L2	-1.312419e-02	-1.479259e-02	-2.073899e-02
CDC27	-1.312419e-02	-1.479259e-02	-2.073899e-02
CDC40	-1.312419e-02	-1.479259e-02	-2.073899e-02
CDC6	-1.312419e-02	-1.479259e-02	-2.073899e-02
CDC73	-1.312419e-02	-1.479259e-02	-2.073899e-02
CDCA8	-1.312419e-02	-1.479259e-02	-2.073899e-02
CDT1	-1.312419e-02	-1.479259e-02	-2.073899e-02
CENPE	-1.312419e-02	-1.479259e-02	-2.073899e-02
CENPI	-1.312419e-02	-1.479259e-02	-2.073899e-02
CENPN	-1.312419e-02	-1.479259e-02	-2.073899e-02
CHMP4B	-1.312419e-02	-1.479259e-02	-2.073899e-02
CHMP6	-1.312419e-02	-1.479259e-02	-2.073899e-02
CLP1	-1.312419e-02	-1.479259e-02	-2.073899e-02
CLSPN	-1.312419e-02	-1.479259e-02	-2.073899e-02
COPB1	-1.312419e-02	-1.479259e-02	-2.073899e-02
COPB2	-1.312419e-02	-1.479259e-02	-2.073899e-02
CSE1L	-1.312419e-02	-1.479259e-02	-2.073899e-02
CSTF1	-1.312419e-02	-1.479259e-02	-2.073899e-02
CWC15	-1.312419e-02	-1.479259e-02	-2.073899e-02
CWC22	-1.312419e-02	-1.479259e-02	-2.073899e-02
DDX18	-1.312419e-02	-1.479259e-02	-2.073899e-02
DDX23	-1.312419e-02	-1.479259e-02	-2.073899e-02
DDX41	-1.312419e-02	-1.479259e-02	-2.073899e-02
DDX47	-1.312419e-02	-1.479259e-02	-2.073899e-02
DHDDS	-1.312419e-02	-1.479259e-02	-2.073899e-02
DHX8	-1.312419e-02	-1.479259e-02	-2.073899e-02
DNA2	-1.312419e-02	-1.479259e-02	-2.073899e-02
DNAJA3	-1.312419e-02	-1.479259e-02	-2.073899e-02
DSN1	-1.312419e-02	-1.479259e-02	-2.073899e-02
DTL	-1.312419e-02	-1.479259e-02	-2.073899e-02
EFTUD2	-1.312419e-02	-1.479259e-02	-2.073899e-02
EIF2B5	-1.312419e-02	-1.479259e-02	-2.073899e-02
EIF2S3	-1.312419e-02	-1.479259e-02	-2.073899e-02
EIF4A3	-1.312419e-02	-1.479259e-02	-2.073899e-02
ERH	-1.312419e-02	-1.479259e-02	-2.073899e-02
ESCO1	-1.312419e-02	-1.479259e-02	-2.073899e-02
ESPL1	-1.312419e-02	-1.479259e-02	-2.073899e-02
EXOC1	-1.312419e-02	-1.479259e-02	-2.073899e-02
EXOC7	-1.312419e-02	-1.479259e-02	-2.073899e-02
EXOSC6	-1.312419e-02	-1.479259e-02	-2.073899e-02
FAM32A	-1.312419e-02	-1.479259e-02	-2.073899e-02
FARSA	-1.312419e-02	-1.479259e-02	-2.073899e-02
FASN	-1.312419e-02	-1.479259e-02	-2.073899e-02
FBL	-1.312419e-02	-1.479259e-02	-2.073899e-02
FECH	-1.312419e-02	-1.479259e-02	-2.073899e-02
FIP1L1	-1.312419e-02	-1.479259e-02	-2.073899e-02
GABRP	-1.312419e-02	-1.479259e-02	-2.073899e-02
GDPD1	-1.312419e-02	-1.479259e-02	-2.073899e-02
GLE1	-1.312419e-02	-1.479259e-02	-2.073899e-02
GMNN	-1.312419e-02	-1.479259e-02	-2.073899e-02
GPX4	-1.312419e-02	-1.479259e-02	-2.073899e-02
HAUS1	-1.312419e-02	-1.479259e-02	-2.073899e-02
HIST1H4A	-1.312419e-02	-1.479259e-02	-2.073899e-02
HMGCS1	-1.312419e-02	-1.479259e-02	-2.073899e-02
HSPA5	-1.312419e-02	-1.479259e-02	-2.073899e-02
HSPA9	-1.312419e-02	-1.479259e-02	-2.073899e-02
INCENP	-1.312419e-02	-1.479259e-02	-2.073899e-02
INTS2	-1.312419e-02	-1.479259e-02	-2.073899e-02
IPO13	-1.312419e-02	-1.479259e-02	-2.073899e-02
LIG1	-1.312419e-02	-1.479259e-02	-2.073899e-02
LRP8	-1.312419e-02	-1.479259e-02	-2.073899e-02
LSM4	-1.312419e-02	-1.479259e-02	-2.073899e-02
LSM6	-1.312419e-02	-1.479259e-02	-2.073899e-02
MED17	-1.312419e-02	-1.479259e-02	-2.073899e-02
MED27	-1.312419e-02	-1.479259e-02	-2.073899e-02
MED30	-1.312419e-02	-1.479259e-02	-2.073899e-02
MED31	-1.312419e-02	-1.479259e-02	-2.073899e-02
MED7	-1.312419e-02	-1.479259e-02	-2.073899e-02
MED9	-1.312419e-02	-1.479259e-02	-2.073899e-02
MFAP1	-1.312419e-02	-1.479259e-02	-2.073899e-02
MMS22L	-1.312419e-02	-1.479259e-02	-2.073899e-02
NACA	-1.312419e-02	-1.479259e-02	-2.073899e-02
NDUFA2	-1.312419e-02	-1.479259e-02	-2.073899e-02
NPLOC4	-1.312419e-02	-1.479259e-02	-2.073899e-02
NRF1	-1.312419e-02	-1.479259e-02	-2.073899e-02
NSL1	-1.312419e-02	-1.479259e-02	-2.073899e-02
NUF2	-1.312419e-02	-1.479259e-02	-2.073899e-02
NUP107	-1.312419e-02	-1.479259e-02	-2.073899e-02
NUP155	-1.312419e-02	-1.479259e-02	-2.073899e-02
NUP93	-1.312419e-02	-1.479259e-02	-2.073899e-02
NUPL1	-1.312419e-02	-1.479259e-02	-2.073899e-02
NUPL2	-1.312419e-02	-1.479259e-02	-2.073899e-02
NUTF2	-1.312419e-02	-1.479259e-02	-2.073899e-02
OPTN	-1.312419e-02	-1.479259e-02	-2.073899e-02
PCF11	-1.312419e-02	-1.479259e-02	-2.073899e-02
PCNA	-1.312419e-02	-1.479259e-02	-2.073899e-02
PELP1	-1.312419e-02	-1.479259e-02	-2.073899e-02
PES1	-1.312419e-02	-1.479259e-02	-2.073899e-02
PGPEP1	-1.312419e-02	-1.479259e-02	-2.073899e-02
PHB	-1.312419e-02	-1.479259e-02	-2.073899e-02
PHB2	-1.312419e-02	-1.479259e-02	-2.073899e-02
