Gene	S1	S2	S3
RASGEF1A	2.701175e-01	3.144978e-01	3.292194e-01
SLC6A7	4.537101e-01	4.887958e-01	3.888327e-01
OR6B2	4.963770e-01	6.412323e-01	5.190934e-01
CAPS	4.353767e-01	4.692921e-01	4.634627e-01
METTL24	3.585735e-01	4.076294e-01	3.622146e-01
SV2A	4.701734e-01	5.783297e-01	5.091752e-01
ARMCX5	3.413331e-01	3.786984e-01	3.209344e-01
LHX4	5.326698e-01	7.167690e-01	5.478323e-01
DGKG	2.993770e-01	3.507755e-01	4.388708e-01
ELOVL4	4.394277e-01	5.520520e-01	5.813363e-01
SATB1	2.949620e-01	3.332472e-01	3.325289e-01
FAM163B	1.896243e-01	2.119990e-01	2.032362e-01
TMA7	3.450283e-01	3.558755e-01	4.071936e-01
ZNF620	4.546317e-01	5.597301e-01	4.896119e-01
TRIM22	3.882663e-01	5.780698e-01	5.456423e-01
SPINK5	3.219817e-01	3.031937e-01	3.692527e-01
RPL31	1.485766e+00	9.686415e-01	1.749130e+00
ANO9	5.546612e-01	7.199752e-01	5.546798e-01
MME	2.470304e-01	2.848763e-01	2.883452e-01
OR8G1	6.050545e-01	7.800582e-01	1.122413e+00
IKZF4	1.767611e-01	1.924962e-01	1.936409e-01
FBLN2	2.360284e-01	2.725582e-01	2.734840e-01
ALPL	2.363343e-01	3.261528e-01	2.968080e-01
C21orf91	5.124477e-01	4.526640e-01	5.686355e-01
PRUNE2	2.844453e-01	3.563689e-01	3.376769e-01
HSPA12A	3.598309e-01	4.072310e-01	4.680412e-01
GUCD1	1.487254e+00	9.695744e-01	1.750486e+00
PKP1	4.451158e-01	4.802517e-01	4.736887e-01
ABCG8	5.481964e-01	5.638594e-01	5.461798e-01
RPL10A	1.484777e+00	9.681893e-01	1.748224e+00
THEM6	2.281959e-01	2.657691e-01	2.621209e-01
CYP2R1	3.971462e-01	4.346673e-01	4.518077e-01
SOX2	1.475512e+00	5.896561e-01	1.116755e+00
MYOZ2	2.790259e-01	3.430273e-01	4.593279e-01
EGLN3	4.444224e-01	5.723442e-01	4.622851e-01
FLNB	2.282695e-01	2.655982e-01	2.612134e-01
PPP2R3A	3.791372e-01	4.907120e-01	4.923755e-01
PCP4L1	4.746291e-01	7.154163e-01	6.288326e-01
TRHDE	2.351932e-01	2.619422e-01	3.009883e-01
CHL1	2.816951e-01	3.383550e-01	3.105993e-01
CYP2A13	3.620556e-01	3.850231e-01	4.250401e-01
RABGGTA	1.488853e+00	9.727029e-01	1.753722e+00
OR11G2	3.039569e-01	4.608674e-01	4.360455e-01
TSHZ1	3.112741e-01	3.565750e-01	3.785300e-01
HPS1	4.211031e-01	5.025217e-01	4.397843e-01
PIWIL3	3.158325e-01	3.674730e-01	3.974032e-01
PCDHGC4	4.715128e-01	4.080378e-01	5.501670e-01
SGPP1	4.546052e-01	5.970078e-01	4.786132e-01
HLA-DPB1	4.929561e-01	2.681559e-01	2.928645e-01
OR10Z1	4.455087e-01	5.731769e-01	9.938316e-01
ZBTB26	3.982156e-01	4.839604e-01	4.245101e-01
LILRB4	6.014648e-01	4.900656e-01	5.508372e-01
LEFTY2	2.535699e-01	2.621971e-01	2.589384e-01
EGFL6	2.679654e-01	4.094559e-01	3.171270e-01
ACMSD	5.589542e-01	6.114407e-01	6.497036e-01
ASL	4.820259e-01	4.532767e-01	5.108016e-01
ZNF706	2.780590e-01	3.510863e-01	3.713031e-01
FGB	1.564945e+00	6.084520e-01	8.276633e-01
C1D	3.674596e-01	4.712989e-01	4.660680e-01
RGL3	4.471963e-01	4.298160e-01	4.695288e-01
FABP3	4.509545e-01	4.778923e-01	4.798903e-01
C7orf66	6.922404e-01	9.486428e-01	1.068843e+00
MMP21	2.462577e-01	3.562851e-01	2.766346e-01
PCGF2	2.798245e-01	3.444672e-01	2.556325e-01
MYRFL	2.328203e-01	2.629935e-01	2.592626e-01
TMEM71	4.910414e-01	3.887881e-01	5.205538e-01
TC2N	2.837678e-01	3.126544e-01	2.912980e-01
MIF	3.112837e-01	3.585167e-01	4.656882e-01
ZNF707	3.819751e-01	3.878704e-01	4.100447e-01
GNPNAT1	2.296894e-01	2.644325e-01	2.613799e-01
ATP2B4	1.077954e+00	9.718143e-01	7.678399e-01
DPH7	4.389734e-01	3.390353e-01	3.789647e-01
METTL2B	2.187973e-01	2.400126e-01	2.649199e-01
LIMS3L	2.357708e-01	2.708725e-01	2.695335e-01
TMSB15A	3.799555e-01	4.377517e-01	3.949386e-01
ZC3H12B	5.212185e-01	5.783170e-01	6.015854e-01
CYB5D2	3.245203e-01	3.675378e-01	3.641977e-01
SMAP2	2.737055e-01	3.152756e-01	3.695855e-01
PPA2	4.301444e-01	4.619034e-01	4.631085e-01
SPINK14	1.502849e+00	1.114280e+00	1.475263e+00
MUC16	3.291233e-01	3.501794e-01	4.591011e-01
OR6P1	3.565669e-01	4.152847e-01	4.069034e-01
PTS	4.045257e-01	5.093329e-01	4.156322e-01
DHRSX	2.766305e-01	3.352735e-01	3.406307e-01
MID2	2.680815e-01	2.821163e-01	3.063764e-01
PPCDC	3.441106e-01	3.775863e-01	3.140704e-01
CES4A	4.548473e-01	4.667710e-01	4.903981e-01
NPHP4	3.621282e-01	3.513501e-01	4.609701e-01
HRH1	2.918767e-01	3.957269e-01	3.775740e-01
SAPCD2	2.326898e-01	2.680248e-01	2.669274e-01
VWF	2.779022e-01	3.132220e-01	3.255914e-01
ORAI3	3.314456e-01	4.726622e-01	3.209839e-01
C2orf91	4.753735e-01	5.003735e-01	4.941090e-01
ATP1B3	3.600843e-01	3.843497e-01	3.828337e-01
OR6C6	4.893528e-01	5.237733e-01	5.067902e-01
DNAJC22	4.660521e-01	5.098479e-01	4.073950e-01
ARHGDIG	2.518238e-01	2.911644e-01	2.827769e-01
MBOAT1	4.984736e-01	5.127235e-01	5.246211e-01
RDH10	1.839278e+00	1.279363e+00	2.094070e+00
COQ2	7.031739e-01	8.094470e-01	9.585343e-01
AQP5	4.618960e-01	4.918120e-01	4.051211e-01
SYNPO	2.515260e-01	2.823041e-01	2.778029e-01
TSHB	4.588841e-01	4.952675e-01	4.913744e-01
EPS15	4.056025e-01	5.264359e-01	5.626422e-01
ZNF486	4.738664e-01	5.710099e-01	6.452945e-01
NTF3	3.346399e-01	3.587870e-01	3.418247e-01
OR8B3	5.366214e-01	7.246323e-01	8.116169e-01
HAGHL	3.330331e-01	4.945709e-01	4.052164e-01
TOMM5	4.450161e-01	5.874272e-01	4.742354e-01
APOBEC1	3.644361e-01	5.050722e-01	5.109385e-01
C15orf57	3.227595e-01	4.789363e-01	3.874006e-01
GUCA2B	1.496567e+00	9.222116e-01	1.759364e+00
RNPEPL1	5.674757e-01	6.809491e-01	5.733029e-01
GLIPR1	4.578656e-01	5.921559e-01	5.540161e-01
NAV2	3.577159e-01	4.716035e-01	3.429882e-01
SNAP47	5.237897e-01	4.725298e-01	5.779981e-01
HEPHL1	4.622046e-01	6.058311e-01	6.265028e-01
FRMD8	3.313030e-01	3.717342e-01	3.599168e-01
RBPMS	3.348164e-01	3.691520e-01	3.651716e-01
ZNF732	1.512210e+00	9.931859e-01	1.781769e+00
HOXD1	4.468467e-01	5.845269e-01	4.762110e-01
C11orf70	2.542478e-01	2.624854e-01	2.810137e-01
PDE6H	6.636877e-01	6.250694e-01	7.373185e-01
HIST3H2A	3.805484e-01	3.753160e-01	4.023913e-01
TPM4	2.138952e-01	2.713740e-01	2.500927e-01
OR4C45	5.446905e-01	5.644289e-01	6.004210e-01
TGM7	3.624362e-01	2.908814e-01	2.963646e-01
ZSCAN26	4.963678e-01	6.020847e-01	8.022775e-01
YPEL3	5.612865e-01	6.089188e-01	5.567426e-01
NEUROD4	4.358862e-01	4.671915e-01	4.624615e-01
C16orf97	4.781176e-01	4.208091e-01	3.712939e-01
INO80B	4.880209e-01	6.711248e-01	9.920386e-01
HLCS	1.875132e-01	2.199463e-01	2.044748e-01
ADAM21	3.723381e-01	3.739431e-01	3.918632e-01
PTGES	4.600246e-01	5.005643e-01	4.949192e-01
NR1H3	3.108722e-01	3.757694e-01	3.511473e-01
IL13RA1	3.402912e-01	3.670439e-01	4.234831e-01
EFNA1	4.305678e-01	5.472890e-01	4.628829e-01
ZSCAN20	2.580928e-01	3.145800e-01	2.904173e-01
COPG1	3.394328e-01	3.799641e-01	3.862682e-01
NOP56	1.484619e+00	9.683197e-01	1.749007e+00
UBAP1	1.484619e+00	9.683197e-01	1.749007e+00
OR2C3	4.522715e-01	6.111907e-01	8.043640e-01
TMEM204	4.410558e-01	5.514275e-01	4.721212e-01
OASL	4.558046e-01	4.684557e-01	3.723901e-01
RLN2	3.752785e-01	4.491973e-01	3.590423e-01
KCNAB2	2.704766e-01	2.897609e-01	2.942436e-01
LOC149373	4.323089e-01	5.475088e-01	4.371287e-01
LHX8	3.536407e-01	3.826695e-01	4.020424e-01
CALR3	4.123736e-01	4.557942e-01	5.554578e-01
MYH14	4.369973e-01	4.716621e-01	4.704629e-01
DCST2	2.616584e-01	2.900184e-01	3.022716e-01
PRLR	4.899367e-01	5.149429e-01	5.168604e-01
CCL3	3.602435e-01	3.500393e-01	4.592361e-01
FIBIN	1.497404e+00	9.741832e-01	1.761328e+00
KRT32	3.248961e-01	3.694900e-01	3.097310e-01
C5orf20	4.822637e-01	6.222948e-01	4.888428e-01
PRH1	4.421798e-01	5.890116e-01	5.480158e-01
KCNF1	5.392016e-01	5.537923e-01	4.885687e-01
CASC4	4.424065e-01	5.723263e-01	4.731143e-01
CT47B1	3.565082e-01	3.923528e-01	4.250171e-01
CLSTN2	2.563535e-01	2.775139e-01	2.615053e-01
DAB2IP	3.770184e-01	3.696141e-01	3.929083e-01
ARNT	1.300352e+00	6.235443e-01	8.296362e-01
ZFYVE16	5.482965e-01	6.055367e-01	6.436360e-01
C1orf65	3.405221e-01	2.980112e-01	2.968980e-01
KIF2A	3.002208e-01	3.344921e-01	3.161158e-01
SFTPC	3.284946e-01	3.720820e-01	4.005966e-01
ICAM5	3.037082e-01	3.527163e-01	3.160780e-01
GMPR	3.618709e-01	4.593726e-01	4.489757e-01
FGD5	3.159346e-01	3.567357e-01	3.498723e-01
C9orf47	4.056043e-01	4.116502e-01	4.372424e-01
C10orf90	4.130926e-01	6.406768e-01	5.150420e-01
FMN1	4.115708e-01	5.340033e-01	5.390183e-01
TLR4	3.191341e-01	3.692789e-01	3.983330e-01
MRPS7	4.990375e-01	6.532189e-01	1.025215e+00
SFTPA1	4.409560e-01	5.060284e-01	3.950530e-01
C5orf28	4.977801e-01	6.284286e-01	5.179216e-01
ERI3	3.556510e-01	5.224975e-01	3.612185e-01
HS3ST6	3.871103e-01	4.777019e-01	4.023186e-01
C1orf234	7.015905e-01	7.670550e-01	8.709200e-01
PLEK	4.603566e-01	5.689273e-01	5.015177e-01
PPP1R42	5.242431e-01	5.667656e-01	5.885366e-01
TMEM136	3.578969e-01	4.129372e-01	3.714935e-01
CD151	3.163567e-01	3.587561e-01	3.854264e-01
AMY2B	4.633430e-01	5.916339e-01	5.514288e-01
RGS17	2.445346e-01	2.769444e-01	2.743187e-01
LDHAL6B	5.633381e-01	6.156338e-01	5.645591e-01
PNMT	2.773484e-01	3.429000e-01	3.534067e-01
XKR8	5.143272e-01	5.934648e-01	4.661913e-01
PANK1	6.609285e-01	5.350992e-01	6.180249e-01
UPK3A	2.515387e-01	2.846244e-01	2.800294e-01
LCE2D	6.208297e-01	7.227247e-01	6.294586e-01
MAP4K2	4.476203e-01	3.615177e-01	4.741865e-01
MPEG1	6.547844e-01	8.310731e-01	6.072352e-01
CTRL	3.042430e-01	2.650075e-01	3.774521e-01
OSCAR	3.299622e-01	3.512425e-01	3.368612e-01
NEBL	4.869330e-01	5.159217e-01	5.093906e-01
RNF24	6.506606e-01	6.244772e-01	6.309899e-01
EPHX3	3.963172e-01	5.002791e-01	4.990023e-01
STARD8	2.620587e-01	2.956240e-01	2.975772e-01
CMBL	3.680194e-01	4.874767e-01	4.884316e-01
STAC3	4.883036e-01	3.874703e-01	5.067354e-01
PCDHA5	6.035356e-01	6.545168e-01	6.758753e-01
UMODL1	4.730786e-01	5.055756e-01	5.100592e-01
AGMO	3.163630e-01	5.450251e-01	4.637149e-01
IGSF10	3.568469e-01	5.250521e-01	5.201081e-01
CLEC18A	2.630408e-01	3.758479e-01	3.433733e-01
ADAMTS8	5.036604e-01	6.522764e-01	5.288559e-01
GAL	2.258736e-01	2.616639e-01	2.595983e-01
SPRED2	4.466110e-01	5.750683e-01	4.644244e-01
HDGFRP3	1.127139e+00	5.768474e-01	1.217840e+00
KCNMB2	3.102749e-01	3.382015e-01	3.715643e-01
TFPI	4.523229e-01	6.966463e-01	7.753892e-01
COL26A1	2.694487e-01	3.379929e-01	3.254698e-01
LOC154872	4.396490e-01	4.724946e-01	4.700044e-01
FLAD1	3.338814e-01	4.967948e-01	4.020468e-01
TMEM159	7.495743e-01	8.167595e-01	6.619711e-01
PGA4	3.755681e-01	3.970274e-01	3.608718e-01
CSF3	4.074915e-01	6.417342e-01	5.118276e-01
NPNT	3.862884e-01	4.262453e-01	4.798898e-01
AQP8	4.141189e-01	6.419715e-01	5.614522e-01
KIAA0513	4.648474e-01	5.065012e-01	5.060580e-01
ITIH6	4.306665e-01	5.739505e-01	4.588020e-01
HNRNPA0	4.402987e-01	4.703210e-01	4.471956e-01
AOC3	2.927187e-01	3.637244e-01	3.162029e-01
IZUMO1	5.209767e-01	7.335294e-01	6.143063e-01
PIK3R6	3.874941e-01	4.523777e-01	4.707954e-01
PZP	4.474481e-01	4.833431e-01	4.797100e-01
TMEM98	3.961381e-01	4.685099e-01	5.072446e-01
PSMD7	1.486811e+00	9.690856e-01	1.749932e+00
FBN3	3.321386e-01	3.559025e-01	2.853042e-01
ASB18	4.065418e-01	4.569395e-01	4.482192e-01
SAT1	2.620550e-01	3.396146e-01	3.436412e-01
ERI2	3.466148e-01	2.866341e-01	3.728573e-01
SMAD6	3.613748e-01	4.664109e-01	4.644030e-01
RUNX1	4.339199e-01	5.310495e-01	4.998781e-01
MLYCD	4.073534e-01	4.138811e-01	5.562469e-01
C2orf49	3.410608e-01	3.768934e-01	4.929726e-01
CACNA1E	3.428034e-01	2.897585e-01	4.078142e-01
OGFOD3	4.731598e-01	4.890145e-01	4.824518e-01
FZD2	2.266508e-01	2.630515e-01	2.598976e-01
OBSL1	2.435080e-01	2.840294e-01	2.757598e-01
KRT20	5.280221e-01	5.983369e-01	5.660766e-01
LRRC71	3.723966e-01	4.347974e-01	3.932092e-01
ZDHHC18	2.396659e-01	2.815383e-01	2.730346e-01
BRINP2	6.197495e-01	5.538178e-01	7.561812e-01
HRAS	1.872712e-01	2.336359e-01	2.404100e-01
SLC26A3	4.618922e-01	5.985792e-01	7.666746e-01
PTPRE	3.087804e-01	3.279863e-01	3.253871e-01
TMEM18	3.871744e-01	5.826859e-01	5.051333e-01
PRSS45	4.113006e-01	5.169057e-01	5.079231e-01
CAMKK1	2.334229e-01	2.676754e-01	2.643983e-01
PRG2	3.223285e-01	3.625374e-01	3.874720e-01
STAMBPL1	3.945383e-01	3.919001e-01	4.981892e-01
OOEP	4.731491e-01	4.995786e-01	4.974881e-01
RYR2	2.522212e-01	2.977358e-01	2.969329e-01
PORCN	3.272459e-01	3.928448e-01	3.260166e-01
MPP1	4.868787e-01	3.928671e-01	4.149690e-01
ZNF90	3.935731e-01	4.965252e-01	5.991108e-01
PEX11B	4.379364e-01	5.816940e-01	4.719656e-01
MAB21L1	4.634524e-01	6.196920e-01	4.777244e-01
SAMD1	2.530689e-01	2.886889e-01	2.858948e-01
LYG2	2.502649e-01	3.226077e-01	3.395597e-01
FOXF2	5.126930e-01	7.520206e-01	5.193921e-01
TCF25	1.483525e+00	9.675083e-01	1.747210e+00
KCNK3	3.055321e-01	2.629430e-01	2.592109e-01
TLE2	3.270975e-01	3.439165e-01	3.435982e-01
CPB1	2.649445e-01	3.177734e-01	3.268374e-01
SLC25A16	3.186794e-01	3.362672e-01	2.850062e-01
CPVL	4.663535e-01	5.111027e-01	5.033514e-01
CHST9	3.283465e-01	2.704285e-01	3.805962e-01
ZNF624	4.174366e-01	5.196991e-01	5.233597e-01
LOC730159	1.843529e+00	7.613078e-01	1.039530e+00
PANK4	3.971878e-01	4.821068e-01	5.447786e-01
PNPLA1	3.307438e-01	3.826168e-01	3.993639e-01
CUL3	4.481406e-01	6.338406e-01	5.369306e-01
CC2D1A	3.929678e-01	3.825098e-01	4.830722e-01
OR2B2	5.316041e-01	6.174110e-01	5.754149e-01
POM121	2.274984e-01	2.635746e-01	2.624021e-01
GIMAP4	4.665390e-01	6.040522e-01	5.602222e-01
GZMK	4.909704e-01	6.330160e-01	5.013937e-01
OVCH2	3.710772e-01	5.198125e-01	5.666330e-01
IGSF9B	3.915943e-01	4.446547e-01	4.536017e-01
NDUFA6	1.912006e+00	1.446279e+00	2.278469e+00
DMGDH	3.384273e-01	4.222190e-01	3.095940e-01
ANKRD53	4.916167e-01	6.396436e-01	8.392633e-01
TBC1D26	3.768841e-01	5.994135e-01	4.765956e-01
ZNF559	1.794732e+00	1.308064e+00	2.168904e+00
CCL4L2	5.491750e-01	5.524759e-01	5.655939e-01
CERS2	4.328217e-01	4.126924e-01	4.452033e-01
KLHL41	5.839585e-01	6.428145e-01	6.043142e-01
KLK8	3.722175e-01	4.504759e-01	4.380446e-01
MAPK1IP1L	2.256258e-01	2.615580e-01	2.585688e-01
NDRG1	4.254917e-01	5.224552e-01	5.879000e-01
DAPK3	4.386202e-01	5.885923e-01	4.741451e-01
GALNT12	4.943376e-01	5.973533e-01	4.774957e-01
RIN1	3.126626e-01	3.376094e-01	3.846333e-01
LRP11	3.927763e-01	4.706750e-01	4.208744e-01
CHPF2	2.386899e-01	2.717940e-01	2.697424e-01
PCDHGB7	2.713182e-01	2.780280e-01	2.949724e-01
VASH2	3.677835e-01	4.780680e-01	4.723979e-01
STEAP4	6.569058e-01	6.923373e-01	6.216098e-01
RPP21	1.612896e+00	7.691054e-01	1.897711e+00
PLA2G5	4.119690e-01	5.150935e-01	4.136985e-01
ZC3H4	1.939470e-01	2.441380e-01	2.457042e-01
LYL1	5.770662e-01	7.398601e-01	5.718779e-01
FUT3	6.117696e-01	8.061300e-01	6.024537e-01
MST1	4.707976e-01	4.420950e-01	4.929268e-01
MFN2	8.306484e-01	5.315402e-01	7.415610e-01
DCUN1D2	2.317052e-01	2.679552e-01	2.684505e-01
ZACN	3.615154e-01	5.449418e-01	4.904750e-01
PDE3A	5.366285e-01	5.708456e-01	5.456967e-01
FZD10	4.892233e-01	6.380333e-01	5.039620e-01
MANBAL	4.887205e-01	7.404174e-01	5.367922e-01
ZKSCAN7	5.817779e-01	7.051890e-01	9.496877e-01
FOXD3	2.256450e-01	2.609685e-01	3.119831e-01
GOLGA6L2	3.698523e-01	4.383692e-01	3.727190e-01
HPCA	1.311361e+00	6.601844e-01	1.239713e+00
CSN2	5.159905e-01	5.959921e-01	5.130907e-01
GLDN	2.259873e-01	2.616816e-01	2.594055e-01
LILRA3	4.257880e-01	4.485906e-01	4.618009e-01
BPIFB6	4.546735e-01	7.511314e-01	5.251771e-01
TSGA13	4.409761e-01	3.591502e-01	4.733326e-01
BHLHE41	4.324783e-01	4.687731e-01	4.601648e-01
NLRC4	3.505182e-01	5.304292e-01	4.907174e-01
MOV10L1	5.644441e-01	6.512078e-01	6.383685e-01
MCCD1	4.326125e-01	4.159916e-01	5.638984e-01
N4BP2	2.365574e-01	3.468517e-01	2.736315e-01
HSD11B1	3.235963e-01	3.645177e-01	3.870124e-01
C8orf33	2.307531e-01	3.370286e-01	2.646441e-01
DSC1	3.244764e-01	3.513190e-01	3.511191e-01
GEMIN4	5.223656e-01	6.987510e-01	1.336768e+00
TEX2	2.965338e-01	3.475488e-01	3.184043e-01
TOR1B	4.574328e-01	5.869744e-01	4.487338e-01
ELOVL3	4.408655e-01	5.836239e-01	4.727678e-01
CRB2	2.222914e-01	2.808974e-01	2.673801e-01
ELP2	3.166317e-01	3.337707e-01	3.788569e-01
ZNF106	3.274268e-01	4.903691e-01	3.907749e-01
CCDC23	3.755256e-01	3.936283e-01	3.262589e-01
FAM110D	3.592617e-01	3.493674e-01	3.723901e-01
FAIM2	4.810145e-01	5.223370e-01	5.208693e-01
DYNLRB1	4.885073e-01	4.950929e-01	4.980622e-01
PLCL2	4.402227e-01	4.715851e-01	4.649494e-01
KDM3A	3.075500e-01	3.332979e-01	3.112109e-01
GRIK3	1.496336e+00	9.786358e-01	1.762686e+00
KLHL35	2.313308e-01	2.660481e-01	2.844776e-01
CPNE8	4.710224e-01	6.276170e-01	4.153671e-01
ZNF326	2.557541e-01	3.356809e-01	2.843988e-01
PTPRJ	2.352449e-01	2.696339e-01	2.662570e-01
OAZ3	5.621492e-01	4.722893e-01	5.751868e-01
GFOD2	2.428338e-01	2.881504e-01	2.780648e-01
BMP6	3.161067e-01	3.532181e-01	2.941795e-01
DHRS7	4.343401e-01	4.692439e-01	4.702545e-01
OR5M3	3.896373e-01	4.657662e-01	5.261569e-01
CD40	3.444546e-01	3.677136e-01	2.841603e-01
TMEM260	4.181163e-01	4.436721e-01	5.501819e-01
PAQR6	4.407243e-01	4.711439e-01	3.789609e-01
TUBB2B	2.967626e-01	3.482129e-01	3.462137e-01
CAMK2G	3.322952e-01	3.469173e-01	3.776289e-01
THEMIS	4.434937e-01	4.361496e-01	4.035808e-01
FGF2	3.177643e-01	4.886118e-01	3.912006e-01
LGALS7	3.689707e-01	4.765936e-01	3.855042e-01
PRF1	3.095999e-01	3.466436e-01	3.775121e-01
COQ10B	3.364074e-01	3.476493e-01	3.544081e-01
CABYR	5.470201e-01	4.552123e-01	5.371919e-01
RELB	3.449399e-01	3.849762e-01	4.023428e-01
PYCARD	3.819472e-01	3.524207e-01	4.051863e-01
CCNI2	5.694847e-01	6.047577e-01	5.660513e-01
B3GALT6	3.688549e-01	3.686264e-01	4.236663e-01
LRRC10	7.511390e-01	8.489342e-01	7.072725e-01
SLC5A2	3.317419e-01	3.591293e-01	4.023444e-01
CPT1C	4.355532e-01	4.669833e-01	3.770521e-01
DTX4	3.365388e-01	3.831826e-01	3.094342e-01
PGAM2	3.527453e-01	4.259288e-01	4.905479e-01
PIH1D3	4.354081e-01	3.883757e-01	3.766275e-01
PLEKHA6	2.578382e-01	3.365745e-01	2.844921e-01
COX6B2	4.020137e-01	4.879322e-01	4.944435e-01
PRKAG2	4.903597e-01	5.182726e-01	5.305205e-01
GIMD1	5.255612e-01	6.497032e-01	7.747346e-01
OR1G1	5.001907e-01	6.042111e-01	4.841700e-01
GUCA1A	1.735405e-01	2.083210e-01	2.251222e-01
EMC9	3.708324e-01	4.191468e-01	4.349869e-01
ACSM1	3.312802e-01	3.619927e-01	3.892020e-01
HSD17B11	4.077374e-01	5.194815e-01	4.169153e-01
RPS27L	4.460233e-01	5.523742e-01	4.704877e-01
FBXL19	2.457501e-01	2.860871e-01	2.781398e-01
DYRK1A	4.905202e-01	5.147095e-01	5.857176e-01
ANKRD31	4.357410e-01	4.189385e-01	4.666576e-01
FGF19	2.646021e-01	3.466013e-01	2.684791e-01
PPP3R1	3.066055e-01	3.503170e-01	3.339601e-01
KCNG3	3.545459e-01	2.917293e-01	3.833982e-01
ZNF709	2.432417e-01	2.846287e-01	2.843590e-01
CTSE	3.297856e-01	3.470842e-01	3.986520e-01
ATL3	4.988828e-01	5.287572e-01	5.239100e-01
IBSP	4.259630e-01	6.980524e-01	4.620942e-01
CCDC30	2.677188e-01	3.719677e-01	3.047218e-01
NBPF11	3.096220e-01	3.339448e-01	3.411300e-01
UNC13C	5.005987e-01	5.982257e-01	4.913886e-01
KRTAP13-1	6.447578e-01	1.002780e+00	1.322188e+00
OR10P1	3.074827e-01	2.685167e-01	3.085779e-01
DOLK	5.704923e-01	5.610565e-01	4.768167e-01
PAK4	4.741976e-01	4.995264e-01	4.996869e-01
ZNF598	4.606947e-01	5.981706e-01	4.779744e-01
CCR9	4.388208e-01	4.740636e-01	4.667885e-01
IGFBP5	4.592948e-01	6.078522e-01	4.744988e-01
LY6E	3.750422e-01	3.721812e-01	3.743751e-01
C1orf168	4.799095e-01	4.105849e-01	3.825839e-01
LHX1	5.258981e-01	6.028919e-01	6.025542e-01
LONP1	1.490184e+00	9.705893e-01	1.752833e+00
C18orf63	2.272253e-01	2.631057e-01	2.827807e-01
TRAPPC5	5.558587e-01	7.126719e-01	9.057542e-01
C10orf35	3.456021e-01	3.475318e-01	3.745742e-01
ICA1L	3.563573e-01	3.900686e-01	4.153487e-01
FAM71A	5.589255e-01	6.372905e-01	5.971477e-01
CBLN1	3.469306e-01	3.768555e-01	4.152179e-01
KHDRBS3	3.255530e-01	3.351517e-01	3.805046e-01
C15orf61	4.332785e-01	5.799430e-01	5.446212e-01
TRPM2	4.871180e-01	4.762454e-01	4.993775e-01
SCN9A	2.675414e-01	2.804308e-01	2.718854e-01
RBMXL1	4.811094e-01	6.157981e-01	5.252066e-01
TMEM187	3.259569e-01	4.132276e-01	3.263199e-01
DDIT4	5.989865e-01	5.798387e-01	6.547964e-01
PTRF	2.447376e-01	2.849831e-01	2.773077e-01
OLA1	5.517911e-01	4.240807e-01	5.033106e-01
EMP2	3.974741e-01	5.280457e-01	3.970567e-01
CMPK1	3.109407e-01	3.389789e-01	4.649453e-01
EIF4EBP3	3.623699e-01	3.532651e-01	3.775890e-01
REXO2	4.395657e-01	4.725329e-01	4.661943e-01
S100A7	4.321344e-01	4.668626e-01	4.656945e-01
ABCB9	1.977804e-01	2.258065e-01	2.434367e-01
ZNF827	5.611145e-01	6.907790e-01	7.176233e-01
PKHD1	3.135042e-01	3.506380e-01	3.738999e-01
LEFTY1	4.533044e-01	6.079434e-01	4.785468e-01
PHLPP1	3.773816e-01	4.925615e-01	4.982509e-01
TRIML1	4.382455e-01	4.201408e-01	5.361590e-01
SLC19A1	5.142440e-01	6.081263e-01	4.970493e-01
TM4SF18	4.989607e-01	6.409439e-01	6.552648e-01
C10orf53	4.954341e-01	6.450499e-01	5.143300e-01
TBC1D14	4.132536e-01	5.348880e-01	4.195563e-01
OLFM1	2.741284e-01	3.949423e-01	3.135925e-01
C18orf42	3.448072e-01	3.960864e-01	3.727319e-01
MTDH	2.607058e-01	2.931959e-01	2.846285e-01
C22orf15	1.494967e+00	9.738765e-01	1.757153e+00
GRM5	3.480347e-01	3.232457e-01	5.037217e-01
HYKK	2.539996e-01	2.845538e-01	2.825614e-01
OR2J2	3.307051e-01	3.645091e-01	3.831750e-01
CAPZA3	4.361683e-01	4.450328e-01	4.953604e-01
PLS1	3.068836e-01	3.484484e-01	3.209289e-01
IQSEC1	2.707009e-01	3.408459e-01	3.271350e-01
MAGEL2	3.934476e-01	4.514084e-01	3.605430e-01
UFD1L	1.486505e+00	9.694636e-01	1.752021e+00
EVA1B	3.504390e-01	4.613801e-01	4.580893e-01
MOV10	6.023235e-01	7.152428e-01	5.900631e-01
GALR3	3.675199e-01	4.766959e-01	3.805288e-01
EFNA2	4.263702e-01	4.275517e-01	5.362827e-01
AARSD1	2.545173e-01	2.551463e-01	2.873831e-01
HRH2	3.869734e-01	3.853060e-01	4.411688e-01
ECM1	5.746094e-01	7.072126e-01	6.097643e-01
DEFB132	3.981852e-01	3.866502e-01	5.190481e-01
CA14	3.082105e-01	3.530320e-01	3.785984e-01
ZNF226	3.374937e-01	3.764975e-01	3.024524e-01
CADM3	5.416842e-01	6.758081e-01	6.695860e-01
TAB3	4.057378e-01	4.278616e-01	4.913801e-01
FAM20A	4.014578e-01	3.760797e-01	3.831542e-01
NKAPL	3.178980e-01	3.709690e-01	3.901807e-01
KLRC1	3.733853e-01	3.965988e-01	3.433891e-01
